,avg_rews,std_rews,avg_actor_loss,avg_critic_loss,avg_policy_loss,avg_kl_divergence
93,-36576.49,7274.18,-0.00033,1.00704,0.5032,0.00027
94,-35274.19,6802.93,-0.00388,0.97945,0.48584,0.00086
95,-36769.01,7108.57,-0.00444,0.9985,0.49482,0.00117
96,-37436.52,6990.59,-0.00324,0.98422,0.48887,0.00082
97,-35077.88,6664.21,-0.00047,0.99476,0.49691,0.00164
98,-36306.73,7773.62,-0.00012,0.97525,0.4875,0.00175
99,-36363.83,6795.74,-0.0048,0.98639,0.4884,0.00032
100,-36859.37,6855.48,-0.00262,0.98898,0.49187,0.00031
101,-37373.66,6964.17,-0.0042,0.99245,0.49203,0.00037
102,-36790.02,6694.75,-0.00355,0.99796,0.49543,0.00023
103,-36452.67,6926.34,0.00085,0.99092,0.49631,0.00071
104,-37059.34,8115.85,-0.00418,0.96869,0.48017,0.00124
105,-36941.59,7284.85,-0.00344,1.00198,0.49755,0.00033
106,-37660.57,7961.35,-0.00461,0.98349,0.48714,0.00011
107,-36752.8,7246.91,-0.00365,0.98177,0.48723,0.00026
108,-37843.37,7304.1,-0.0035,0.98424,0.48862,0.00058
109,-37389.99,7926.0,0.00042,0.99679,0.49881,0.0017
110,-36144.44,6561.93,-0.00043,0.97978,0.48945,0.00097
111,-36373.48,6584.11,-0.00482,0.98249,0.48642,0.0008
112,-35778.7,7015.34,-0.00187,0.99262,0.49444,0.00137
113,-35359.23,7078.36,-0.00061,0.98718,0.49298,0.00493
114,-36211.43,6904.27,-0.00802,1.00198,0.49297,0.00165
115,-36323.73,6605.69,0.00071,1.00409,0.50275,0.00425
116,-36055.32,7923.37,-0.00163,0.98052,0.48863,0.00031
117,-36626.03,7145.07,-0.00581,1.00372,0.49605,0.00027
118,-36828.26,6511.63,-0.00273,0.98713,0.49083,0.00061
119,-36265.31,6545.95,-0.00415,0.99876,0.49523,0.00065
120,-36177.61,6907.77,-0.01168,0.988,0.48232,0.00169
121,-37798.2,7254.84,0.00084,0.98522,0.49345,0.00149
122,-36457.78,6691.2,-0.00709,0.98003,0.48292,0.00305
123,-35551.51,6471.07,-0.00737,0.97527,0.48026,0.0027
124,-36248.79,6428.78,-0.00816,0.98684,0.48527,0.00399
125,-35337.06,6190.28,-0.00578,0.96819,0.47831,0.00356
126,-36849.44,7294.85,-0.00402,1.00245,0.49721,0.00085
127,-34999.74,8150.72,-0.00349,0.99368,0.49334,0.00024
128,-37609.86,7794.73,-0.00335,0.99678,0.49504,0.00117
129,-35833.64,7201.36,-0.00319,0.97783,0.48572,0.00141
130,-35637.61,7079.29,-0.00188,1.005,0.50062,0.0007
131,-35909.3,7089.49,-0.00245,1.00334,0.49922,0.00065
132,-35662.71,6616.95,-0.00632,0.99559,0.49147,0.0011
133,-36864.59,7107.51,-0.00281,0.98355,0.48896,0.00121
134,-36454.02,6883.99,-0.00273,0.99034,0.49244,0.00136
135,-35979.94,6144.14,-0.00414,0.97202,0.48187,0.00099
136,-35440.63,6655.24,0.00026,0.99347,0.497,0.0018
