,avg_rews,std_rews,avg_actor_loss,avg_critic_loss,avg_policy_loss,avg_kl_divergence
95,-6239.48,900.07,0.02557,0.95035,0.50074,0.01467
96,-6394.66,1014.01,0.02054,0.97574,0.50841,0.03517
97,-6232.08,1034.2,0.03531,0.96148,0.51605,0.05093
98,-6475.69,1042.49,0.04961,1.00042,0.54982,0.10209
99,-6233.86,1134.81,0.02551,0.96352,0.50727,0.0249
100,-6313.24,1142.86,0.00926,0.9772,0.49785,0.01766
101,-6455.86,1136.09,0.01204,0.99931,0.5117,0.01455
102,-6369.72,1160.84,0.02212,0.96144,0.50285,0.00959
103,-6246.35,1063.98,0.01265,0.99631,0.5108,0.00822
104,-6355.3,1011.73,0.01095,0.98823,0.50507,0.0092
105,-6255.12,1202.68,-0.01281,0.97504,0.47471,0.01566
106,-6415.7,1089.21,-0.0238,0.96671,0.45955,0.012
107,-6278.17,1138.9,-0.00614,1.01046,0.49909,0.00508
108,-6381.75,1039.13,-0.0059,1.00997,0.49909,0.0021
109,-6426.23,1133.88,-0.00961,1.01081,0.4958,0.00202
110,-6187.28,995.19,-0.01158,0.95751,0.46717,0.00148
111,-6403.52,1064.85,0.00451,0.99952,0.50427,0.00219
112,-6350.64,1078.73,0.00189,1.01513,0.50946,0.00142
113,-6532.5,992.18,-0.00958,0.99205,0.48644,0.00957
114,-6214.8,954.0,0.00078,1.03752,0.51954,0.01024
115,-6480.37,1131.24,-0.02128,0.94704,0.45224,0.00844
116,-6174.64,1023.71,-0.00874,0.97544,0.47898,0.0084
117,-6124.45,875.58,-0.00854,0.98481,0.48386,0.00472
118,-6347.42,991.21,-0.01196,0.98548,0.48078,0.00792
119,-6333.9,1133.7,0.00445,0.9836,0.49625,0.00796
120,-6350.88,1041.1,0.02826,0.96331,0.50992,0.00777
121,-6223.19,1162.13,0.05266,0.94087,0.5231,0.04197
122,-6196.15,1071.33,0.01778,0.95515,0.49536,0.0166
123,-6174.71,1078.06,-0.00508,0.97791,0.48388,0.00484
124,-6219.59,958.94,-0.01607,0.98715,0.47751,0.01917
125,-6330.67,956.46,-0.00676,0.98816,0.48732,0.02733
126,-6285.27,1068.52,0.00279,0.95653,0.48106,0.0242
127,-6396.7,1158.23,-0.00838,0.96062,0.47193,0.0163
128,-6319.1,1207.13,0.00048,0.98087,0.49092,0.01566
129,-6309.69,1039.04,-0.01203,0.96744,0.47169,0.01187
130,-6236.58,1010.85,0.07256,1.00093,0.57303,0.08855
131,-6122.52,1025.32,0.11662,0.98877,0.61101,0.11105
132,-6255.86,1033.84,0.0236,0.99692,0.52206,0.0231
133,-6299.32,963.73,0.00313,0.98299,0.49462,0.00858
134,-6376.29,1219.5,0.00627,0.92265,0.4676,0.00468
135,-6335.48,1197.77,-0.00148,0.97608,0.48656,0.00305
136,-6160.16,1101.68,0.02456,0.95396,0.50154,0.01859
137,-6261.21,959.42,-0.01313,0.99111,0.48242,0.00235
138,-6391.83,1178.28,-0.00825,0.96118,0.47233,0.00911
139,-6297.32,1058.77,-0.01203,0.95372,0.46483,0.00655
140,-6291.6,1067.54,-0.00192,0.95638,0.47628,0.01299
141,-6084.25,979.45,-0.00535,0.96984,0.47957,0.00352
142,-6408.45,995.66,-0.02109,0.90595,0.43188,0.01523
143,-6196.87,1055.97,0.0057,0.97157,0.49148,0.01449
144,-6501.76,1169.49,-0.00455,0.97494,0.48292,0.00559
145,-6115.95,969.24,0.04467,0.98517,0.53726,0.05536
146,-6110.33,919.9,0.09308,0.94713,0.56665,0.06519
147,-6294.23,963.12,-0.0014,0.99164,0.49442,0.00738
148,-6415.64,978.89,0.03668,1.00041,0.53688,0.03699
149,-6241.1,1128.99,0.02063,0.94339,0.49232,0.04004
150,-6452.46,1037.18,-0.00968,0.96203,0.47133,0.02674
151,-6272.41,1036.6,-0.00471,0.99042,0.4905,0.01796
