,avg_rews,std_rews,avg_actor_loss,avg_critic_loss,avg_policy_loss,avg_kl_divergence
94,-34444.16,5243.93,-0.0034,0.98346,0.48833,0.00073
95,-32961.77,4916.8,-0.00268,1.01578,0.50522,0.00727
96,-32752.31,5495.58,0.01067,0.99751,0.50943,0.00978
97,-32463.98,4869.13,0.00681,0.98785,0.50074,0.0147
98,-32453.9,4279.48,0.00298,0.97701,0.49148,0.01824
99,-33342.0,5352.56,0.04331,0.9671,0.52686,0.02553
100,-33691.42,5204.4,0.02963,0.99142,0.52534,0.02452
101,-33768.34,5103.31,0.02516,0.99477,0.52255,0.04167
102,-33494.28,5900.38,0.03118,0.99123,0.52679,0.03593
103,-32625.18,4752.13,0.03821,0.98456,0.53049,0.03249
104,-32933.87,4947.8,0.0615,1.01727,0.57013,0.05686
105,-33520.47,5397.81,0.02019,0.96461,0.5025,0.03431
106,-33479.21,4795.41,0.04173,0.97938,0.53142,0.04931
107,-32332.55,4672.85,-0.00337,0.98258,0.48792,0.00972
108,-33047.21,4238.39,0.01332,0.99217,0.5094,0.0141
109,-33530.17,5267.56,0.00327,0.9984,0.50247,0.01365
110,-32837.99,5200.5,-0.00232,0.98063,0.488,0.01035
111,-33171.96,5124.72,-0.00917,0.99504,0.48835,0.00781
112,-33032.89,5284.65,-0.00715,0.98423,0.48496,0.00081
113,-32643.74,4516.03,-0.00266,0.97679,0.48573,0.00312
114,-33495.34,5737.53,-0.0029,0.96876,0.48148,0.01173
115,-32582.6,4377.0,0.03927,0.98578,0.53216,0.04293
116,-33440.72,4972.77,0.05348,0.97382,0.54039,0.06094
117,-33743.67,5488.18,0.03462,0.96624,0.51774,0.03566
118,-32880.64,5033.98,0.00167,1.01278,0.50805,0.00298
119,-33805.06,5423.9,-0.00591,0.9888,0.48849,0.00113
120,-33543.46,5391.33,-0.00216,1.01367,0.50468,0.00076
121,-33042.81,4685.93,-0.00777,0.98258,0.48352,0.00512
122,-32343.88,4979.05,-0.00706,1.00473,0.49531,0.00647
123,-31183.13,3829.46,-0.00113,1.01283,0.50529,0.00765
124,-33734.96,5301.06,-0.0056,0.981,0.48489,0.00226
125,-33667.26,5191.42,-0.00363,1.00576,0.49925,0.00468
126,-33138.71,4723.65,-0.00862,0.99575,0.48925,0.00674
127,-31830.48,4582.54,0.002,0.9909,0.49745,0.00512
128,-31954.06,4404.53,-0.00238,0.98976,0.4925,0.00204
129,-33795.6,5273.25,-0.0063,0.99681,0.4921,0.00122
130,-32554.38,4705.49,0.00183,0.99632,0.49999,0.00121
131,-33629.26,5380.28,0.0029,0.97097,0.48839,0.01038
132,-33175.8,4654.3,0.02497,0.98438,0.51717,0.02016
133,-33059.39,5157.83,-0.00986,0.98402,0.48215,0.01072
134,-33749.76,5809.87,-0.00416,0.97288,0.48228,0.00578
135,-33332.29,4658.98,-0.00587,1.00084,0.49455,0.00628
136,-33259.26,5055.68,-0.00979,0.99631,0.48837,0.00312
137,-33669.82,4870.83,0.00034,0.98506,0.49287,0.00392
138,-32562.92,4951.26,0.00722,0.99426,0.50435,0.00924
139,-33472.78,4411.76,-0.00212,1.00089,0.49833,0.00687
140,-33574.88,5638.52,-0.00542,0.99097,0.49007,0.00289
141,-32539.1,5054.56,-0.00614,1.00744,0.49758,0.00161
142,-33273.95,5036.57,0.02506,0.9671,0.50861,0.03162
143,-33213.4,4592.34,0.03189,0.9985,0.53114,0.07571
144,-33043.16,4693.4,0.03516,0.99264,0.53148,0.07204
145,-32728.03,4631.26,0.03389,0.98344,0.52561,0.10353
146,-32756.56,4991.8,0.06658,0.96216,0.54765,0.10921
147,-32221.39,4791.88,0.09144,0.98329,0.58309,0.09691
148,-33400.83,4732.01,0.04649,1.00165,0.54732,0.07489
149,-33880.04,5373.33,0.088,0.97625,0.57612,0.08104
150,-32987.06,4776.46,0.03091,0.98595,0.52388,0.08773
151,-33073.95,4878.93,0.09888,1.00935,0.60355,0.14076
152,-32592.31,4410.38,0.03219,0.97334,0.51886,0.02193
153,-32538.08,4677.02,0.00345,1.00024,0.50357,0.00802
154,-32316.61,5053.55,-0.00436,0.98811,0.48969,0.00209
155,-33404.2,4988.23,-0.00435,0.97589,0.48359,0.00111
156,-32974.37,4850.17,-0.00126,1.0078,0.50264,0.00141
157,-32998.41,4488.37,-0.00375,0.98769,0.4901,0.00169
158,-32475.45,4264.18,0.00255,0.98159,0.49335,0.00387
159,-33746.77,4724.51,0.01791,0.98849,0.51215,0.01271
160,-33227.73,5077.15,0.02074,0.96576,0.50362,0.02885
161,-33058.73,5131.6,0.04107,0.97947,0.5308,0.03174
162,-33933.55,5203.59,0.014,0.99826,0.51313,0.02106
163,-32852.43,5058.99,0.02259,1.0147,0.52994,0.02002
164,-31910.68,4346.69,-0.00105,0.98193,0.48991,0.00117
165,-33584.82,4674.23,-0.00146,0.99022,0.49365,0.00049
166,-32731.5,4722.88,-0.00979,1.00817,0.4943,0.00049
167,-32689.16,4815.41,-0.00354,0.9614,0.47716,0.00138
168,-32824.92,4671.07,-0.00934,0.9794,0.48036,0.0013
169,-33065.38,5193.14,-0.00144,0.98508,0.4911,0.00344
170,-33598.8,5317.93,-0.00654,0.98784,0.48739,0.00144
171,-32634.99,4684.25,-0.0024,1.02936,0.51228,0.00092
172,-32998.26,4693.11,-0.00421,0.97744,0.48451,0.00084
173,-33763.84,4973.75,-0.00324,0.9728,0.48316,0.00125
174,-32800.21,5041.61,-0.00032,1.00018,0.49977,0.00185
175,-33025.04,4689.76,-0.00626,0.99833,0.4929,0.00366
176,-32411.89,4388.93,0.00088,0.97706,0.48941,0.00611
177,-33271.11,5088.73,-0.0132,0.98407,0.47884,0.00339
178,-33936.62,5438.09,-0.00512,0.99764,0.4937,0.00087
179,-32840.35,4908.9,-0.0053,0.98397,0.48668,0.00012
180,-33382.67,4945.12,-0.01067,0.99185,0.48525,0.00196
181,-33104.43,6214.96,-0.00038,0.96522,0.48223,0.00512
182,-32971.89,5326.26,-0.00944,0.97216,0.47664,0.00261
183,-33045.81,5620.47,-0.00369,0.96125,0.47694,0.00482
