,avg_rews,std_rews,avg_actor_loss,avg_critic_loss,avg_policy_loss,avg_kl_divergence
82,-18334.68,4020.22,0.00171,0.99263,0.49802,0.00764
83,-17512.94,4587.93,-1e-05,0.97817,0.48908,0.00887
84,-18667.4,5686.25,0.00342,0.96983,0.48833,0.00765
85,-17924.71,4575.97,-0.00685,0.97207,0.47919,0.01047
86,-18120.21,4633.2,0.00499,0.97409,0.49204,0.00908
87,-18391.02,4471.16,-0.00511,0.96707,0.47842,0.00129
88,-17912.0,5047.29,-0.00582,0.95663,0.4725,0.0007
89,-17485.92,4943.89,-0.00681,0.98519,0.48579,0.00341
90,-17660.52,4595.3,-0.00534,0.98243,0.48587,0.00058
91,-17679.51,4522.29,0.00068,0.99227,0.49682,0.00384
92,-18411.42,5468.97,-0.00322,0.96876,0.48116,0.00641
93,-18113.13,4956.3,0.00028,0.96872,0.48464,0.00776
94,-19360.85,4955.53,0.00174,0.97532,0.48941,0.01283
95,-18457.17,5017.66,0.00998,0.98574,0.50286,0.01224
96,-19835.87,4581.43,0.01601,0.98838,0.5102,0.01915
97,-17770.57,4312.19,0.01358,0.98434,0.50575,0.01533
98,-18478.93,4808.57,-0.00786,0.97569,0.47999,0.01337
99,-17646.46,4807.91,-0.00158,0.97348,0.48515,0.01391
100,-18187.29,4896.89,-0.00109,0.9737,0.48576,0.00424
101,-18218.2,4656.58,-0.00679,1.00014,0.49328,0.00157
102,-18878.08,5304.57,-0.00638,0.99213,0.48969,0.0011
103,-17694.2,4531.09,0.00084,0.99,0.49584,0.00177
104,-18460.86,5222.34,-0.00545,0.98142,0.48526,0.00405
105,-18805.77,4854.65,-0.00132,0.97314,0.48525,0.00208
106,-18606.65,4541.03,-0.00135,0.98297,0.49014,0.00338
107,-18086.18,4761.3,0.00114,0.97162,0.48694,0.00163
108,-18365.55,5026.11,0.00134,0.98664,0.49466,0.00425
109,-18773.28,5182.61,-0.00365,0.9847,0.4887,0.00898
110,-18605.93,5066.32,0.00495,0.99946,0.50468,0.02312
111,-17855.93,5240.77,0.00527,0.98862,0.49958,0.01512
112,-18700.32,5041.42,-0.00275,0.97039,0.48245,0.01248
113,-18326.64,4946.78,-0.00288,0.95515,0.47469,0.00495
114,-18133.82,5040.84,-0.00255,0.94966,0.47227,0.00245
115,-18349.78,5445.36,-0.00045,1.00956,0.50433,0.00278
116,-18057.77,4089.41,-0.00238,1.00665,0.50094,0.00074
117,-17884.57,4493.55,-0.00366,0.98633,0.4895,0.00026
118,-18319.03,4698.95,3e-05,1.00032,0.5002,0.00186
119,-17375.37,4314.62,-0.0062,0.97599,0.4818,0.00281
120,-17476.12,5021.34,-0.00245,0.9661,0.4806,0.00027
121,-18128.4,4643.8,-0.00542,0.96676,0.47797,0.00108
122,-18367.26,4666.59,-0.00076,0.97851,0.4885,0.00117
123,-18887.5,5543.4,0.00407,0.99455,0.50135,0.00268
124,-18202.7,4810.62,-0.00079,0.98233,0.49038,0.0012
125,-18184.62,4732.43,-0.00307,1.00379,0.49882,0.00082
126,-17642.5,4119.35,-0.00293,0.99806,0.4961,0.00337
127,-17509.56,4342.87,0.00661,0.94772,0.48047,0.00736
128,-18010.46,4800.14,-0.00483,0.9814,0.48587,0.01268
129,-17135.68,4485.63,0.00984,0.97754,0.49861,0.01076
130,-18476.17,4740.95,0.00993,0.99333,0.5066,0.00737
131,-17464.33,4722.72,-0.01129,0.96242,0.46992,0.00683
132,-18023.5,5120.81,-0.00447,0.96252,0.47679,0.00126
133,-17640.46,4829.41,-0.00533,0.97213,0.48074,0.0011
134,-18250.28,4619.29,-0.00256,1.00152,0.49819,0.00324
135,-17786.74,4898.63,-0.00546,0.98214,0.48561,0.00075
136,-18251.44,5072.14,-0.00334,0.93299,0.46316,0.0005
137,-18483.6,4599.66,-0.0015,1.03308,0.51504,0.00044
138,-17356.58,4520.93,-0.00451,0.93264,0.46181,0.00043
139,-18851.59,5134.12,-0.00207,0.97296,0.48441,0.00095
140,-18487.37,4612.37,-0.00204,1.00137,0.49864,0.00135
141,-17901.24,4579.69,0.00338,0.97009,0.48843,0.00287
142,-17850.04,4759.12,-0.00107,0.98714,0.4925,0.0034
143,-17986.59,4902.7,0.00119,0.99724,0.49981,0.00231
144,-17461.84,5084.86,-0.00043,0.97916,0.48915,0.00177
145,-18382.51,4562.66,-0.005,1.01479,0.5024,0.00101
146,-18543.55,4932.55,-0.00579,0.97489,0.48166,0.00339
147,-16663.35,4790.78,0.00287,0.97503,0.49038,0.00421
148,-18747.32,5366.62,-0.00433,0.9471,0.46922,0.00216
149,-17684.69,4596.61,-0.00087,0.99193,0.4951,0.0042
150,-18340.98,4107.51,-0.0164,0.97165,0.46943,0.00757
151,-18496.17,5563.49,-0.00543,0.9836,0.48637,0.00755
152,-18088.43,5023.23,-0.00258,0.96099,0.47791,0.00187
153,-18370.11,4720.19,-0.00275,0.99452,0.49452,0.00278
154,-17927.1,4915.51,-0.00266,0.98348,0.48908,0.01583
155,-17638.99,4744.02,-0.00085,1.00104,0.49967,0.00924
